names,paths,durations,condition,mouse,sex,dataset,outlier,frameoffset,rec_id,height,width,computer,machine_p,filter,subject_id
Spontaneous_50Hz_filt01-15_float32_256-256-22513.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/389F_Spontaneous_50Hz_noiso,22513,Chronic_PostShock_cohort2,389,F,acute_stress,0,1,100,256,256,neumann,float32,01-15,id_fff39efd8bf480bd
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/392F_Spontaneous_50Hz_noiso,22507,Chronic_PostShock_cohort2,392,F,acute_stress,0,1,101,256,256,neumann,float32,01-15,id_ec6a0fc9df042475
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/393F_Spontaneous_50Hz_noiso,22508,Chronic_PostShock_cohort2,393,F,acute_stress,0,1,102,256,256,neumann,float32,01-15,id_8d30698b0161b780
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/394M_Spontaneous_50Hz_noiso,22509,Chronic_PostShock_cohort2,394,M,acute_stress,0,1,103,256,256,neumann,float32,01-15,id_9af116ef1618f615
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/406F_Spontaneous_50Hz_noiso,22506,Chronic_PostShock_cohort2,406,F,acute_stress,0,1,104,256,256,neumann,float32,01-15,id_a9ce738cce4fd04d
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/409F_Spontaneous_50Hz_noiso,22503,Chronic_PostShock_cohort2,409,F,acute_stress,0,1,105,256,256,neumann,float32,01-15,id_29eab7457c946205
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/410F_Spontaneous_50Hz_noiso,22501,Chronic_PostShock_cohort2,410,F,acute_stress,0,1,106,256,256,neumann,float32,01-15,id_045db9ada3749814
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/411M_Spontaneous_50Hz_noiso,22505,Chronic_PostShock_cohort2,411,M,acute_stress,0,1,107,256,256,neumann,float32,01-15,id_adfb7aebe4c762ca
Spontaneous_50Hz_filt01-15_float32_256-256-22498.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Chronic Stress/Post Shock/414M_Spontaneous_50Hz_noiso,22498,Chronic_PostShock_cohort2,414,M,acute_stress,0,1,108,256,256,neumann,float32,01-15,id_7c4081d6018eac3d
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/395M_Spontaneous_50Hz_noiso_CVSP,22504,Acute_Baseline_cohort2,395,M,acute_stress,0,1,109,256,256,neumann,float32,01-15,id_2cc7950cee94b4dc
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/398M_Spontaneous_50Hz_noiso,22503,Acute_Baseline_cohort2,398,M,acute_stress,0,1,110,256,256,neumann,float32,01-15,id_13b2a829898c7419
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/401F_Spontaneous_50Hz_noiso,22503,Acute_Baseline_cohort2,401,F,acute_stress,0,1,111,256,256,neumann,float32,01-15,id_15a1b968b652a2cd
Spontaneous_50Hz_filt01-15_float32_256-256-22498.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/402F_Spontaneous_50Hz_noiso,22498,Acute_Baseline_cohort2,402,F,acute_stress,0,1,112,256,256,neumann,float32,01-15,id_5b5d795e1cfb664e
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/403M_Spontaneous_50Hz_noiso,22501,Acute_Baseline_cohort2,403,M,acute_stress,0,1,113,256,256,neumann,float32,01-15,id_28518e619af18f3f
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/405M_Spontaneous_50Hz_noiso,22509,Acute_Baseline_cohort2,405,M,acute_stress,0,1,114,256,256,neumann,float32,01-15,id_559f23c604bb2bc2
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/406F_Spontaneous_50Hz_noiso,22505,Acute_Baseline_cohort2,406,F,acute_stress,0,1,115,256,256,neumann,float32,01-15,id_fe4b18abc648ad52
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/409F_Spontaneous_50Hz_noiso,22504,Acute_Baseline_cohort2,409,F,acute_stress,0,1,116,256,256,neumann,float32,01-15,id_f6dd58b128bd1076
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/410F_Spontaneous_50Hz_noiso,22505,Acute_Baseline_cohort2,410,F,acute_stress,0,1,117,256,256,neumann,float32,01-15,id_4eedd14548ffb253
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/413F_Spontaneous_50Hz_noiso,22506,Acute_Baseline_cohort2,413,F,acute_stress,0,1,118,256,256,neumann,float32,01-15,id_d2891e7c7b5f5092
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Baseline/414M_Spontaneous_50Hz_noiso,22507,Acute_Baseline_cohort2,414,M,acute_stress,0,1,119,256,256,neumann,float32,01-15,id_98f548f779febd81
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/395M_Spontaneous_50Hz_noiso_CVSP,22508,Acute_Post1Hr_cohort2,395,M,acute_stress,0,1,120,256,256,neumann,float32,01-15,id_4f5f529f176abc03
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/398M_Spontaneous_50Hz_noiso,22508,Acute_Post1Hr_cohort2,398,M,acute_stress,0,1,121,256,256,neumann,float32,01-15,id_7a1f8c7b0cea195f
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/401F_Spontaneous_50Hz_noiso,22506,Acute_Post1Hr_cohort2,401,F,acute_stress,0,1,122,256,256,neumann,float32,01-15,id_28adfe0a99cbe05e
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/402F_Spontaneous_50Hz_noiso,22506,Acute_Post1Hr_cohort2,402,F,acute_stress,0,1,123,256,256,neumann,float32,01-15,id_6322dc2b55359ec0
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/403M_Spontaneous_50Hz_noiso,22506,Acute_Post1Hr_cohort2,403,M,acute_stress,0,1,124,256,256,neumann,float32,01-15,id_6ecf2776b41d123a
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/405M_Spontaneous_50Hz_noiso,22507,Acute_Post1Hr_cohort2,405,M,acute_stress,0,1,125,256,256,neumann,float32,01-15,id_154805e7b2bd53a6
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/406F_Spontaneous_50Hz_noiso,22501,Acute_Post1Hr_cohort2,406,F,acute_stress,0,1,126,256,256,neumann,float32,01-15,id_a8b7be069de0e4ec
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/409F_Spontaneous_50Hz_noiso,22506,Acute_Post1Hr_cohort2,409,F,acute_stress,0,1,127,256,256,neumann,float32,01-15,id_e7d0f1825341f2ad
Spontaneous_50Hz_filt01-15_float32_256-256-22502.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/410F_Spontaneous_50Hz_noiso,22502,Acute_Post1Hr_cohort2,410,F,acute_stress,0,1,128,256,256,neumann,float32,01-15,id_073a92abff31b4c3
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/411M_Spontaneous_50Hz_noiso,22504,Acute_Post1Hr_cohort2,411,M,acute_stress,0,1,129,256,256,neumann,float32,01-15,id_adc5b5786f591720
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/413F_Spontaneous_50Hz_noiso,22507,Acute_Post1Hr_cohort2,413,F,acute_stress,0,1,130,256,256,neumann,float32,01-15,id_e0b3a348038c3f20
Spontaneous_50Hz_filt01-15_float32_256-256-22510.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 1 Hour/414M_Spontaneous_50Hz_noiso,22510,Acute_Post1Hr_cohort2,414,M,acute_stress,0,1,131,256,256,neumann,float32,01-15,id_8ff931c378f06833
Spontaneous_50Hz_filt01-15_float32_256-256-22510.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/395M_Spontaneous_50Hz_noiso_CVSP,22510,Acute_Post24Hr_cohort2,395,M,acute_stress,0,1,132,256,256,neumann,float32,01-15,id_013edffd1dd999c6
Spontaneous_50Hz_filt01-15_float32_256-256-22510.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/398M_Spontaneous_50Hz_noiso,22510,Acute_Post24Hr_cohort2,398,M,acute_stress,0,1,133,256,256,neumann,float32,01-15,id_5bac3a2dd1b32318
Spontaneous_50Hz_filt01-15_float32_256-256-22511.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/406F_Spontaneous_50Hz_noiso,22511,Acute_Post24Hr_cohort2,406,F,acute_stress,0,1,134,256,256,neumann,float32,01-15,id_30e6e17c7f320355
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/409F_Spontaneous_50Hz_noiso,22508,Acute_Post24Hr_cohort2,409,F,acute_stress,0,1,135,256,256,neumann,float32,01-15,id_9c8e31cf0f4a7002
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/410F_Spontaneous_50Hz_noiso,22505,Acute_Post24Hr_cohort2,410,F,acute_stress,0,1,136,256,256,neumann,float32,01-15,id_0df802711c3bbdba
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/411M_Spontaneous_50Hz_noiso,22503,Acute_Post24Hr_cohort2,411,M,acute_stress,0,1,137,256,256,neumann,float32,01-15,id_f74231ed72758226
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post 24 Hours/414M_Spontaneous_50Hz_noiso,22505,Acute_Post24Hr_cohort2,414,M,acute_stress,0,1,138,256,256,neumann,float32,01-15,id_9cbfee769c619ba1
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/395M_Spontaneous_50Hz_noiso_CVSP,22506,Acute_PostShock_cohort2,395,M,acute_stress,0,1,139,256,256,neumann,float32,01-15,id_2a69b9fadaaec44a
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/398M_Spontaneous_50Hz_noiso,22509,Acute_PostShock_cohort2,398,M,acute_stress,0,1,140,256,256,neumann,float32,01-15,id_db28fb2d6e941a7c
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/401F_Spontaneous_50Hz_noiso,22507,Acute_PostShock_cohort2,401,F,acute_stress,0,1,141,256,256,neumann,float32,01-15,id_3afae9fbdc785d47
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/402F_Spontaneous_50Hz_noiso,22506,Acute_PostShock_cohort2,402,F,acute_stress,0,1,142,256,256,neumann,float32,01-15,id_778fb89a288bfd97
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/403M_Spontaneous_50Hz_noiso,22506,Acute_PostShock_cohort2,403,M,acute_stress,0,1,143,256,256,neumann,float32,01-15,id_af9051d708b90b48
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/405M_Spontaneous_50Hz_noiso,22508,Acute_PostShock_cohort2,405,M,acute_stress,0,1,144,256,256,neumann,float32,01-15,id_caf5a131d1a54cd0
Spontaneous_50Hz_filt01-15_float32_256-256-22506.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/406F_Spontaneous_50Hz_noiso,22506,Acute_PostShock_cohort2,406,F,acute_stress,0,1,145,256,256,neumann,float32,01-15,id_a3e3d8ab067aafaf
Spontaneous_50Hz_filt01-15_float32_256-256-20143.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/409F_Spontaneous_50Hz_noiso,20143,Acute_PostShock_cohort2,409,F,acute_stress,0,1,146,256,256,neumann,float32,01-15,id_af68a203f40ddc50
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/409F_Spontaneous_50Hz_noiso2,22503,Acute_PostShock_cohort2,409,F,acute_stress,0,1,147,256,256,neumann,float32,01-15,id_3e11f53e91da6991
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/410F_Spontaneous_50Hz_noiso,22504,Acute_PostShock_cohort2,410,F,acute_stress,0,1,148,256,256,neumann,float32,01-15,id_c0d131d80a4ce5e3
Spontaneous_50Hz_filt01-15_float32_256-256-21610.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/411M_Spontaneous_50Hz_noiso,21610,Acute_PostShock_cohort2,411,M,acute_stress,0,1,149,256,256,neumann,float32,01-15,id_99524e027e6e2227
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/411M_Spontaneous_50Hz_noiso2,22505,Acute_PostShock_cohort2,411,M,acute_stress,0,1,150,256,256,neumann,float32,01-15,id_5b6909c15429a606
Spontaneous_50Hz_filt01-15_float32_256-256-22505.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/413F_Spontaneous_50Hz_noiso,22505,Acute_PostShock_cohort2,413,F,acute_stress,0,1,151,256,256,neumann,float32,01-15,id_2efa617542196aa6
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/Acute Stress/Post Shock/414M_Spontaneous_50Hz_noiso,22507,Acute_PostShock_cohort2,414,M,acute_stress,0,1,152,256,256,neumann,float32,01-15,id_b3a5187849aa77d5
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/395M_Spontaneous_50Hz_noiso_CVSP,22509,Homecage Ctrl_Baseline_cohort2,395,M,acute_stress,0,1,153,256,256,neumann,float32,01-15,id_cb8dfbe8745a20fd
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/398M_Spontaneous_50Hz_noiso,22500,Homecage Ctrl_Baseline_cohort2,398,M,acute_stress,0,1,154,256,256,neumann,float32,01-15,id_513be5653a2eefca
Spontaneous_50Hz_filt01-15_float32_256-256-22502.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/401F_Spontaneous_50Hz_noiso,22502,Homecage Ctrl_Baseline_cohort2,401,F,acute_stress,0,1,155,256,256,neumann,float32,01-15,id_2455c86458f28f1b
Spontaneous_50Hz_filt01-15_float32_256-256-22493.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/402F_Spontaneous_50Hz_noiso,22493,Homecage Ctrl_Baseline_cohort2,402,F,acute_stress,0,1,156,256,256,neumann,float32,01-15,id_79066f3df1a739d2
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/403M_Spontaneous_50Hz_noiso,22507,Homecage Ctrl_Baseline_cohort2,403,M,acute_stress,0,1,157,256,256,neumann,float32,01-15,id_ec892cdf6b7ed468
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/405M_Spontaneous_50Hz_noiso,22500,Homecage Ctrl_Baseline_cohort2,405,M,acute_stress,0,1,158,256,256,neumann,float32,01-15,id_2c9609484795a951
Spontaneous_50Hz_filt01-15_float32_256-256-22502.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/406F_Spontaneous_50Hz_noiso,22502,Homecage Ctrl_Baseline_cohort2,406,F,acute_stress,0,1,159,256,256,neumann,float32,01-15,id_2f2027d92cb5569d
Spontaneous_50Hz_filt01-15_float32_256-256-22502.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/408F_Spontaneous_50Hz_noiso,22502,Homecage Ctrl_Baseline_cohort2,408,F,acute_stress,0,1,160,256,256,neumann,float32,01-15,id_4a32a68086b5138a
Spontaneous_50Hz_filt01-15_float32_256-256-22502.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/409F_Spontaneous_50Hz_noiso,22502,Homecage Ctrl_Baseline_cohort2,409,F,acute_stress,0,1,161,256,256,neumann,float32,01-15,id_d600963eee2bf5d9
Spontaneous_50Hz_filt01-15_float32_256-256-22515.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/410F_Spontaneous_50Hz_noiso,22515,Homecage Ctrl_Baseline_cohort2,410,F,acute_stress,0,1,162,256,256,neumann,float32,01-15,id_c4f85dc82df54b65
Spontaneous_50Hz_filt01-15_float32_256-256-22512.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/411M_Spontaneous_50Hz_noiso,22512,Homecage Ctrl_Baseline_cohort2,411,M,acute_stress,0,1,163,256,256,neumann,float32,01-15,id_e83d39df323a14fa
Spontaneous_50Hz_filt01-15_float32_256-256-22486.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/413F_Spontaneous_50Hz_noiso,22486,Homecage Ctrl_Baseline_cohort2,413,F,acute_stress,0,1,164,256,256,neumann,float32,01-15,id_592f98b66f7654f2
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Baseline/414M_Spontaneous_50Hz_noiso,22500,Homecage Ctrl_Baseline_cohort2,414,M,acute_stress,0,1,165,256,256,neumann,float32,01-15,id_e2cbaaaaf96dfa8d
Spontaneous_50Hz_filt01-15_float32_256-256-22499.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/395M_Spontaneous_50Hz_noiso_CVSP,22499,Homecage Ctrl_Post1Hr_cohort2,395,M,acute_stress,0,1,166,256,256,neumann,float32,01-15,id_c57dc86cc1f4c34b
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/398M_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_Post1Hr_cohort2,398,M,acute_stress,0,1,167,256,256,neumann,float32,01-15,id_3e5fa9bf020ee934
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/401F_Spontaneous_50Hz_noiso,22500,Homecage Ctrl_Post1Hr_cohort2,401,F,acute_stress,0,1,168,256,256,neumann,float32,01-15,id_9c6a612ecd5712de
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/402F_Spontaneous_50Hz_noiso,22507,Homecage Ctrl_Post1Hr_cohort2,402,F,acute_stress,0,1,169,256,256,neumann,float32,01-15,id_ee5c69a5d7f1360d
Spontaneous_50Hz_filt01-15_float32_256-256-22498.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/403M_Spontaneous_50Hz_noiso,22498,Homecage Ctrl_Post1Hr_cohort2,403,M,acute_stress,0,1,170,256,256,neumann,float32,01-15,id_06fb7c6633a0bd22
Spontaneous_50Hz_filt01-15_float32_256-256-22497.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/405M_Spontaneous_50Hz_noiso,22497,Homecage Ctrl_Post1Hr_cohort2,405,M,acute_stress,0,1,171,256,256,neumann,float32,01-15,id_4086cc418574eaaa
Spontaneous_50Hz_filt01-15_float32_256-256-22500.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/406F_Spontaneous_50Hz_noiso,22500,Homecage Ctrl_Post1Hr_cohort2,406,F,acute_stress,0,1,172,256,256,neumann,float32,01-15,id_b6370e77d76cf0a4
Spontaneous_50Hz_filt01-15_float32_256-256-22513.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/408F_Spontaneous_50Hz_noiso,22513,Homecage Ctrl_Post1Hr_cohort2,408,F,acute_stress,0,1,173,256,256,neumann,float32,01-15,id_491fcd9a4ef18db9
Spontaneous_50Hz_filt01-15_float32_256-256-22497.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/409F_Spontaneous_50Hz_noiso,22497,Homecage Ctrl_Post1Hr_cohort2,409,F,acute_stress,0,1,174,256,256,neumann,float32,01-15,id_6b505994b61ae27d
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/410F_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_Post1Hr_cohort2,410,F,acute_stress,0,1,175,256,256,neumann,float32,01-15,id_00223b27b3b4a555
Spontaneous_50Hz_filt01-15_float32_256-256-22498.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/411M_Spontaneous_50Hz_noiso,22498,Homecage Ctrl_Post1Hr_cohort2,411,M,acute_stress,0,1,176,256,256,neumann,float32,01-15,id_1fc069d2c51239b2
Spontaneous_50Hz_filt01-15_float32_256-256-22504.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/413F_Spontaneous_50Hz_noiso,22504,Homecage Ctrl_Post1Hr_cohort2,413,F,acute_stress,0,1,177,256,256,neumann,float32,01-15,id_4b7c1a44244af155
Spontaneous_50Hz_filt01-15_float32_256-256-22510.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 1 Hour/414M_Spontaneous_50Hz_noiso,22510,Homecage Ctrl_Post1Hr_cohort2,414,M,acute_stress,0,1,178,256,256,neumann,float32,01-15,id_a2f0f464f9df4f91
Spontaneous_50Hz_filt01-15_float32_256-256-22511.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/395M_Spontaneous_50Hz_noiso_CVSP,22511,Homecage Ctrl_Post24Hr_cohort2,395,M,acute_stress,0,1,179,256,256,neumann,float32,01-15,id_3db9df8307ebc73a
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/398M_Spontaneous_50Hz_noiso,22501,Homecage Ctrl_Post24Hr_cohort2,398,M,acute_stress,0,1,180,256,256,neumann,float32,01-15,id_d05be8f981007976
Spontaneous_50Hz_filt01-15_float32_256-256-22503.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/401F_Spontaneous_50Hz_noiso,22503,Homecage Ctrl_Post24Hr_cohort2,401,F,acute_stress,0,1,181,256,256,neumann,float32,01-15,id_8ac588aa0816afe4
Spontaneous_50Hz_filt01-15_float32_256-256-22498.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/402F_Spontaneous_50Hz_noiso,22498,Homecage Ctrl_Post24Hr_cohort2,402,F,acute_stress,0,1,182,256,256,neumann,float32,01-15,id_fc6406f472bf279d
Spontaneous_50Hz_filt01-15_float32_256-256-22501.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/403M_Spontaneous_50Hz_noiso,22501,Homecage Ctrl_Post24Hr_cohort2,403,M,acute_stress,0,1,183,256,256,neumann,float32,01-15,id_a501a7f064c50108
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/405M_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_Post24Hr_cohort2,405,M,acute_stress,0,1,184,256,256,neumann,float32,01-15,id_55ab4671cc872db9
Spontaneous_50Hz_filt01-15_float32_256-256-22508.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/406F_Spontaneous_50Hz_noiso,22508,Homecage Ctrl_Post24Hr_cohort2,406,F,acute_stress,0,1,185,256,256,neumann,float32,01-15,id_f1e9eed97425a9cd
Spontaneous_50Hz_filt01-15_float32_256-256-22509.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/408F_Spontaneous_50Hz_noiso,22509,Homecage Ctrl_Post24Hr_cohort2,408,F,acute_stress,0,1,186,256,256,neumann,float32,01-15,id_e6e97d7d69db9d34
Spontaneous_50Hz_filt01-15_float32_256-256-22507.raw,raw_data/acute_stress/Alex Acute Stress Cohort 2/HomecageControl/Post 24 Hours/409F_Spontaneous_50Hz_noiso,22507,Homecage Ctrl_Post24Hr_cohort2,409,F,acute_stress,0,1,187,256,256,neumann,float32,01-15,id_ba4d4bdb5f9eab62
